"","x","y","ymin","ymax","se","samplingType"
"377",56.9731245819398,-1.50306817044765,-3.04097522711442,0.0348388862191202,0.78405336883884,"linear-less-than-ten"
"378",57.3667742474916,-1.4973785369177,-3.03218825439533,0.0374311805599306,0.782474288220702,"linear-less-than-ten"
"379",57.7604239130435,-1.48977645728612,-3.0216574785806,0.0421045640083562,0.780981184915954,"linear-less-than-ten"
"380",58.1540735785953,-1.48015058000972,-3.0092995149091,0.0489983548896555,0.77958831690566,"linear-less-than-ten"
"381",58.5477232441472,-1.46838955354531,-2.99502853569143,0.0582494286008075,0.778308696721013,"linear-less-than-ten"
"382",58.941372909699,-1.45438202634969,-2.97875607238899,0.0699920196896084,0.77715399053961,"linear-less-than-ten"
"383",59.3350225752508,-1.43801664687967,-2.96039084061866,0.0843575468593207,0.776134428969593,"linear-less-than-ten"
"384",59.7286722408027,-1.41918206359206,-2.93983859033565,0.101474463151534,0.77525873067011,"linear-less-than-ten"
"385",60.1223219063545,-1.39776692494366,-2.91700198330926,0.121468133421933,0.774534039886206,"linear-less-than-ten"
"386",60.5159715719063,-1.37365987939129,-2.89178049978937,0.144460741006795,0.773965878865681,"linear-less-than-ten"
"387",60.9096212374582,-1.34674957539175,-2.86407037597261,0.170571225189124,0.773558115978169,"linear-less-than-ten"
"388",61.30327090301,-1.31692466140184,-2.83376457352769,0.199915250724008,0.77331295017861,"linear-less-than-ten"
"389",61.6969205685619,-1.28407378587838,-2.80075278204247,0.232605210285707,0.773230912254815,"linear-less-than-ten"
"390",62.0905702341137,-1.24808559727817,-2.76492145482826,0.268750260271914,0.773310883081141,"linear-less-than-ten"
"391",62.4842198996655,-1.20884874405803,-2.72615387807694,0.308456389960889,0.773550128876072,"linear-less-than-ten"
"392",62.8778695652174,-1.16625187467475,-2.68433027293335,0.351826523583854,0.773944353240606,"linear-less-than-ten"
"393",63.2715192307692,-1.12018363758514,-2.63932792963706,0.39896065446677,0.774487765546212,"linear-less-than-ten"
"394",63.6651688963211,-1.07053268124602,-2.59102137252152,0.449956010029477,0.775173165054426,"linear-less-than-ten"
"395",64.0588185618729,-1.01718765411419,-2.53928255434976,0.50490724612138,0.775992039992767,"linear-less-than-ten"
"396",64.4524682274247,-0.960037204646459,-2.48398107822564,0.563906668932723,0.776934680689203,"linear-less-than-ten"
"397",64.8461178929766,-0.898969981299629,-2.42498444515791,0.627044482558654,0.777990305784866,"linear-less-than-ten"
"398",65.2397675585284,-0.837286842560015,-2.36547216294445,0.690898477824424,0.779097048461688,"linear-less-than-ten"
"399",65.6334172240803,-0.779691137109186,-2.3100977394804,0.750715465262027,0.780229498967927,"linear-less-than-ten"
"400",66.0270668896321,-0.725633353318989,-2.25849518362822,0.807228476990246,0.781481219432911,"linear-less-than-ten"
"401",66.420716555184,-0.674513495495291,-2.21025246250619,0.861225471515611,0.782948036763499,"linear-less-than-ten"
"402",66.8143662207358,-0.625731567943951,-2.16495255973303,0.91348942384513,0.784723237186618,"linear-less-than-ten"
"403",67.2080158862876,-0.578687574970832,-2.12216641752264,0.964791267580975,0.786893967999026,"linear-less-than-ten"
"404",67.6016655518395,-0.532781520881798,-2.0814465144343,1.01588347267071,0.789537963385989,"linear-less-than-ten"
"405",67.9953152173913,-0.487413409982711,-2.04232118465678,1.06749436469136,0.792720648287568,"linear-less-than-ten"
"406",68.3889648829431,-0.441983246579434,-2.00428979934961,1.12032330619075,0.796492681757602,"linear-less-than-ten"
"407",68.782614548495,-0.39589103497783,-1.96681892672338,1.17503685676771,0.800887999301815,"linear-less-than-ten"
"408",69.1762642140468,-0.34853677948376,-1.92933956523602,1.2322660062685,0.805922402310326,"linear-less-than-ten"
"409",69.5699138795987,-0.299320484403089,-1.89124550615134,1.29260453734516,0.811592723259743,"linear-less-than-ten"
"410",69.9635635451505,-0.247642154041678,-1.85189283278054,1.35660852469718,0.817876570417313,"linear-less-than-ten"
"411",70.3572132107023,-0.192901792705389,-1.81060051066875,1.42479692525797,0.824732628728859,"linear-less-than-ten"
"412",70.7508628762542,-0.134499404700088,-1.76665197293196,1.49765316353179,0.832101468052793,"linear-less-than-ten"
"413",71.144512541806,-0.0718349943316322,-1.71929756424536,1.57562757558209,0.839906789150414,"linear-less-than-ten"
"414",71.5381622073579,-0.00430856590589052,-1.66775768015044,1.65914054833866,0.848057024162561,"linear-less-than-ten"
"415",71.9318118729097,0.0686798762712774,-1.61122642749768,1.74858618004024,0.856447202770754,"linear-less-than-ten"
"416",72.3254615384615,0.147730327894011,-1.54887563666088,1.8443362924489,0.864960997698033,"linear-less-than-ten"
"417",72.7191112040134,0.233442784656443,-1.47985907438071,1.9467446436936,0.873472872494269,"linear-less-than-ten"
"418",73.1127608695652,0.326417242252717,-1.40331673425766,2.0561512187631,0.881850268908562,"linear-less-than-ten"
"419",73.506410535117,0.427253696376963,-1.31837911619118,2.1728865089451,0.889955788626199,"linear-less-than-ten"
"420",73.9000602006689,0.536552142723321,-1.22417144296801,2.29727572841466,0.897649342963135,"linear-less-than-ten"
"421",74.2937098662207,0.654912576985933,-1.11981779906269,2.42964295303456,0.904790262902766,"linear-less-than-ten"
"422",74.6873595317726,0.782934994858929,-1.00444521188861,2.57031520160646,0.911239379792976,"linear-less-than-ten"
"423",75.0810091973244,0.921219392036449,-0.877187728629575,2.71962651270247,0.91686110379002,"linear-less-than-ten"
"424",75.4746588628763,1.07125134400561,-0.736728004999875,2.8792306930111,0.921741202261717,"linear-less-than-ten"
"425",75.8683085284281,1.23444060772014,-0.582183418951883,3.05106463439216,0.926148418300936,"linear-less-than-ten"
